customer_id,tenure_months,contract_type,monthly_charges,total_charges,num_support_tickets,has_tech_support,has_online_security,internet_service,payment_method,paperless_billing,senior_citizen,partner,dependents,num_additional_services,avg_monthly_usage_gb,churn
CUST-006423,17,One year,92.21,1658.54,3,0,1,Fiber optic,Bank transfer (automatic),1,0,1,1,0,35.2,0
CUST-006424,12,Month-to-month,102.98,1256.87,2,0,0,Fiber optic,Credit card (automatic),0,0,0,1,0,74.0,1
CUST-006425,18,Month-to-month,51.37,1004.9,4,0,0,DSL,Bank transfer (automatic),0,0,0,0,2,85.8,0
CUST-006426,2,Month-to-month,41.33,80.99,1,0,1,No,Credit card (automatic),1,0,0,0,4,79.3,1
CUST-006427,67,One year,91.45,6056.05,1,1,0,Fiber optic,Electronic check,1,0,1,0,4,75.3,0
CUST-006428,9,Month-to-month,48.65,396.98,1,0,1,Fiber optic,Electronic check,1,0,0,0,0,141.0,1
CUST-006429,29,Month-to-month,99.9,2813.69,1,1,0,Fiber optic,Bank transfer (automatic),0,0,1,0,3,58.1,0
CUST-006430,3,Month-to-month,104.11,280.44,0,1,0,Fiber optic,Bank transfer (automatic),1,1,0,0,2,92.0,1
CUST-006431,45,One year,49.9,2094.86,0,0,0,Fiber optic,Electronic check,0,0,0,0,0,302.5,1
CUST-006432,55,One year,94.08,5337.43,1,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,2,65.7,0
CUST-006433,31,Month-to-month,84.59,2401.09,2,0,1,Fiber optic,Electronic check,1,0,1,1,3,83.3,0
CUST-006434,28,Month-to-month,101.95,2627.92,0,0,1,No,Electronic check,0,0,1,0,1,97.1,1
CUST-006435,17,Month-to-month,122.75,1903.34,1,1,0,Fiber optic,Credit card (automatic),1,0,1,0,4,156.3,0
CUST-006436,66,Month-to-month,86.04,5899.08,3,0,0,DSL,Bank transfer (automatic),0,0,1,0,2,19.5,1
CUST-006437,7,Month-to-month,95.27,721.54,2,0,1,DSL,Mailed check,1,0,0,1,5,94.1,1
CUST-006438,21,One year,80.87,1691.92,0,1,1,Fiber optic,Electronic check,0,0,1,1,2,128.8,0
CUST-006439,15,Month-to-month,71.5,1123.06,0,0,0,DSL,Credit card (automatic),0,0,1,0,4,119.4,0
CUST-006440,15,Month-to-month,83.69,1182.28,2,0,0,Fiber optic,Credit card (automatic),1,0,0,1,3,87.7,1
CUST-006441,65,Month-to-month,65.07,4489.64,1,0,0,Fiber optic,Electronic check,0,1,0,0,5,130.9,0
CUST-006442,27,Month-to-month,92.07,2396.93,3,0,1,Fiber optic,Mailed check,1,0,0,1,5,35.1,0
CUST-006443,17,One year,62.92,1105.34,0,0,1,DSL,Bank transfer (automatic),0,0,1,0,3,98.7,0
CUST-006444,38,One year,84.94,3223.33,2,0,0,Fiber optic,Electronic check,1,0,1,0,2,178.0,0
CUST-006445,35,Month-to-month,63.52,2010.0,0,0,0,DSL,Bank transfer (automatic),1,0,0,0,0,62.8,0
CUST-006446,55,Month-to-month,91.52,4810.82,2,1,1,Fiber optic,Electronic check,0,0,1,0,1,112.7,1
CUST-006447,41,One year,87.2,3605.79,1,1,1,DSL,Electronic check,1,0,0,1,4,58.3,0
CUST-006448,28,One year,50.39,1280.43,0,0,0,No,Bank transfer (automatic),0,0,1,0,5,78.1,1
CUST-006449,29,Two year,58.01,1707.23,8,0,0,Fiber optic,Mailed check,0,0,0,0,5,140.1,1
CUST-006450,39,Two year,106.95,3875.68,3,1,0,Fiber optic,Bank transfer (automatic),1,0,0,1,5,135.2,0
CUST-006451,13,Two year,86.41,1153.7,1,1,1,No,Electronic check,0,0,1,0,3,70.6,0
CUST-006452,35,Two year,73.95,2412.17,4,0,0,No,Mailed check,0,0,0,0,0,52.5,0
CUST-006453,72,Two year,36.53,2688.44,1,1,1,No,Credit card (automatic),1,0,0,0,3,139.3,0
CUST-006454,31,One year,61.71,1991.12,1,0,0,DSL,Mailed check,1,0,0,1,4,189.6,0
CUST-006455,22,One year,72.13,1573.53,2,0,1,DSL,Bank transfer (automatic),1,0,1,1,4,32.1,0
CUST-006456,22,One year,63.29,1386.8,0,0,1,Fiber optic,Mailed check,0,1,1,1,3,40.5,0
CUST-006457,38,Month-to-month,70.89,2893.91,5,0,0,Fiber optic,Credit card (automatic),0,0,0,0,4,160.0,0
CUST-006458,33,Month-to-month,86.34,2737.64,1,0,1,Fiber optic,Bank transfer (automatic),1,0,1,1,4,69.8,0
CUST-006459,47,Two year,119.57,5469.67,1,1,1,Fiber optic,Electronic check,1,1,1,1,1,45.8,1
CUST-006460,18,Month-to-month,70.63,1312.06,2,0,1,DSL,Electronic check,1,0,0,1,2,56.4,1
CUST-006461,26,Month-to-month,50.69,1345.77,0,0,1,DSL,Bank transfer (automatic),1,0,0,0,5,79.0,0
CUST-006462,52,Month-to-month,84.96,4364.28,0,1,0,Fiber optic,Credit card (automatic),1,0,1,0,4,117.7,1
CUST-006463,55,Month-to-month,73.34,3788.65,0,1,0,Fiber optic,Electronic check,1,0,1,0,3,100.5,0
CUST-006464,56,Month-to-month,54.7,3212.32,2,0,0,No,Bank transfer (automatic),0,1,0,0,0,42.8,1
CUST-006465,49,Month-to-month,108.06,4967.13,1,0,1,Fiber optic,Bank transfer (automatic),1,0,1,0,0,112.9,1
CUST-006466,50,Month-to-month,17.0,946.82,7,0,1,DSL,Mailed check,1,0,1,0,1,62.7,1
CUST-006467,35,Month-to-month,97.87,3220.69,1,1,1,DSL,Bank transfer (automatic),1,0,1,0,2,193.9,0
CUST-006468,8,Month-to-month,144.73,1093.86,1,1,1,Fiber optic,Mailed check,1,0,1,1,3,67.4,1
CUST-006469,9,Month-to-month,94.06,861.0,3,0,0,Fiber optic,Bank transfer (automatic),0,0,0,0,5,165.7,1
CUST-006470,31,Month-to-month,69.22,2204.74,1,0,1,Fiber optic,Credit card (automatic),1,1,0,0,1,53.7,0
CUST-006471,32,Month-to-month,119.08,3624.99,1,1,1,Fiber optic,Credit card (automatic),1,0,1,0,4,97.0,0
CUST-006472,15,One year,71.95,1170.58,1,1,1,No,Bank transfer (automatic),1,0,0,0,5,119.7,0
CUST-006473,16,Month-to-month,76.85,1249.87,0,0,0,Fiber optic,Mailed check,0,0,1,0,0,361.4,0
CUST-006474,28,Two year,40.7,1125.47,2,0,0,DSL,Bank transfer (automatic),1,0,0,0,4,56.6,0
CUST-006475,72,One year,79.85,5860.16,0,1,0,Fiber optic,Credit card (automatic),1,1,0,0,2,152.0,0
CUST-006476,12,Month-to-month,69.81,888.43,1,0,0,DSL,Mailed check,1,0,1,0,0,44.5,1
CUST-006477,21,Month-to-month,87.39,1982.85,1,1,1,DSL,Mailed check,1,0,0,1,2,212.0,1
CUST-006478,55,Month-to-month,97.1,5392.0,1,1,0,Fiber optic,Electronic check,0,0,0,0,1,221.2,1
CUST-006479,48,Month-to-month,101.35,4554.89,0,0,1,Fiber optic,Bank transfer (automatic),1,0,1,0,0,44.5,0
CUST-006480,37,Two year,56.66,1964.5,0,0,1,DSL,Mailed check,1,0,0,0,4,104.3,0
CUST-006481,5,One year,111.37,517.46,2,1,1,Fiber optic,Electronic check,1,0,1,0,3,31.0,0
CUST-006482,24,One year,84.83,1970.52,0,1,0,Fiber optic,Bank transfer (automatic),0,0,0,1,5,48.1,0
CUST-006483,72,One year,110.95,8003.49,0,0,0,DSL,Credit card (automatic),1,1,0,0,5,196.5,0
CUST-006484,15,Two year,73.68,1117.02,1,0,1,Fiber optic,Electronic check,1,0,1,1,3,271.0,0
CUST-006485,15,Two year,74.87,1186.32,3,1,0,DSL,Bank transfer (automatic),1,0,1,0,5,144.8,0
CUST-006486,72,Month-to-month,144.73,9340.29,1,0,0,Fiber optic,Credit card (automatic),0,0,0,0,3,146.3,1
CUST-006487,27,Month-to-month,116.05,3131.66,1,1,0,Fiber optic,Credit card (automatic),1,0,0,0,2,130.8,0
CUST-006488,6,Month-to-month,108.64,666.86,0,0,0,Fiber optic,Mailed check,1,0,1,1,0,49.8,0
CUST-006489,11,Month-to-month,97.42,921.16,3,1,1,Fiber optic,Electronic check,1,0,0,0,2,89.2,0
CUST-006490,18,Month-to-month,91.32,1681.04,4,1,1,Fiber optic,Mailed check,0,0,0,1,4,146.6,1
CUST-006491,36,Month-to-month,60.65,2481.44,1,0,1,DSL,Mailed check,1,0,1,0,4,11.8,0
CUST-006492,25,One year,75.95,1972.17,6,1,0,Fiber optic,Mailed check,0,0,1,0,1,130.8,0
CUST-006493,14,Month-to-month,26.61,378.27,1,1,1,DSL,Bank transfer (automatic),0,0,1,1,0,91.3,0
CUST-006494,25,One year,81.02,1997.79,3,1,0,DSL,Credit card (automatic),1,0,0,0,4,114.5,1
CUST-006495,15,Month-to-month,51.55,782.25,1,1,0,Fiber optic,Bank transfer (automatic),0,1,0,1,0,76.5,1
CUST-006496,72,Month-to-month,81.28,6301.94,0,1,0,DSL,Credit card (automatic),1,1,0,0,1,169.4,0
CUST-006497,10,Two year,82.27,808.44,1,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,4,181.4,0
CUST-006498,20,Month-to-month,66.11,1401.11,1,1,0,Fiber optic,Bank transfer (automatic),1,0,1,0,0,99.0,0
CUST-006499,18,One year,125.14,2304.79,9,0,1,Fiber optic,Electronic check,1,0,0,0,2,58.6,1
CUST-006500,18,Two year,28.77,559.98,1,0,0,No,Credit card (automatic),1,1,1,0,3,79.8,0
CUST-006501,12,Month-to-month,73.35,928.13,7,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,62.0,1
CUST-006502,72,Month-to-month,50.68,3683.54,1,1,1,No,Mailed check,0,0,1,1,3,171.2,0
CUST-006503,72,Month-to-month,93.74,6791.49,3,1,0,Fiber optic,Electronic check,0,0,1,0,2,31.2,1
CUST-006504,39,Month-to-month,74.68,2866.9,3,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,70.2,1
CUST-006505,36,Two year,126.54,4777.95,0,1,0,Fiber optic,Electronic check,0,0,1,0,4,398.0,1
CUST-006506,7,Two year,30.72,208.69,9,0,0,No,Credit card (automatic),1,0,1,0,0,85.6,1
CUST-006507,72,Month-to-month,150.0,10861.42,2,0,1,Fiber optic,Electronic check,1,0,1,0,2,58.2,1
CUST-006508,15,One year,38.53,572.36,1,1,0,No,Bank transfer (automatic),0,0,0,0,3,86.8,0
CUST-006509,6,Two year,150.0,839.64,1,0,0,Fiber optic,Mailed check,0,0,1,1,0,147.6,0
CUST-006510,44,Month-to-month,92.33,4107.29,2,0,0,No,Mailed check,1,0,0,0,3,178.0,0
CUST-006511,61,Month-to-month,87.24,4915.77,2,0,0,Fiber optic,Credit card (automatic),0,0,1,0,4,41.2,0
CUST-006512,72,Two year,70.67,4974.21,1,0,1,DSL,Electronic check,1,0,0,1,1,111.7,0
CUST-006513,21,One year,55.53,1205.03,3,0,0,DSL,Electronic check,1,0,0,0,1,65.1,0
CUST-006514,19,Month-to-month,98.68,1890.75,2,1,0,Fiber optic,Electronic check,1,1,1,1,1,64.6,1
CUST-006515,34,Month-to-month,46.57,1595.49,0,0,0,DSL,Electronic check,1,0,1,0,4,169.3,1
CUST-006516,25,Month-to-month,82.72,1978.59,0,1,0,DSL,Mailed check,1,0,0,0,3,55.1,0
CUST-006517,45,One year,94.55,4477.88,2,1,0,Fiber optic,Electronic check,0,0,1,1,0,73.2,0
CUST-006518,35,One year,65.26,2182.9,0,0,1,Fiber optic,Mailed check,0,0,1,0,5,257.0,0
CUST-006519,14,Month-to-month,75.68,1096.94,0,0,1,DSL,Bank transfer (automatic),0,0,1,0,4,122.4,1
CUST-006520,72,One year,99.14,7601.65,1,0,0,Fiber optic,Credit card (automatic),0,0,0,0,4,198.1,0
CUST-006521,45,Month-to-month,72.07,2994.96,2,0,1,Fiber optic,Electronic check,0,0,0,1,2,31.7,0
CUST-006522,60,One year,79.31,4661.89,1,0,1,Fiber optic,Credit card (automatic),0,0,0,0,3,136.7,0
CUST-006523,14,One year,102.81,1403.47,7,0,0,Fiber optic,Credit card (automatic),0,0,1,0,0,235.2,1
CUST-006524,44,Month-to-month,92.27,4115.28,4,1,0,DSL,Bank transfer (automatic),1,0,1,1,3,162.0,1
CUST-006525,53,Month-to-month,61.44,3102.71,2,0,0,No,Bank transfer (automatic),0,0,1,0,4,97.5,0
CUST-006526,34,Month-to-month,88.27,2826.3,3,0,0,No,Mailed check,1,0,0,0,0,136.3,1
CUST-006527,12,One year,119.18,1426.33,1,1,1,Fiber optic,Electronic check,1,1,0,0,4,127.0,0
CUST-006528,31,One year,97.58,2940.11,3,1,0,DSL,Credit card (automatic),1,0,1,1,0,23.3,0
CUST-006529,49,Month-to-month,100.42,4884.67,3,0,0,Fiber optic,Credit card (automatic),0,0,1,1,0,83.3,0
CUST-006530,63,Two year,42.46,2794.38,0,0,1,No,Mailed check,0,0,0,0,0,198.4,0
CUST-006531,7,Two year,87.28,561.55,2,1,0,No,Electronic check,1,0,1,1,5,145.7,0
CUST-006532,33,Month-to-month,60.22,1975.96,2,1,0,No,Electronic check,1,0,1,0,1,37.0,0
CUST-006533,9,Month-to-month,77.66,678.29,2,0,0,No,Mailed check,1,0,0,0,4,59.8,1
CUST-006534,50,Month-to-month,74.27,3717.89,2,1,1,Fiber optic,Credit card (automatic),1,0,1,1,2,212.9,0
CUST-006535,59,Month-to-month,50.0,2863.42,3,1,1,DSL,Electronic check,0,0,0,0,1,127.9,1
CUST-006536,13,Two year,47.47,580.69,0,1,0,DSL,Bank transfer (automatic),0,1,1,0,5,149.4,0
CUST-006537,11,One year,31.88,357.57,2,0,1,DSL,Credit card (automatic),1,0,0,0,1,22.9,0
CUST-006538,18,Month-to-month,50.33,1031.48,2,0,0,DSL,Mailed check,1,0,1,0,0,141.2,0
CUST-006539,26,Month-to-month,39.18,1013.56,2,1,0,DSL,Bank transfer (automatic),1,0,0,1,1,145.9,0
CUST-006540,16,Month-to-month,104.16,1606.05,0,0,1,Fiber optic,Mailed check,1,0,1,1,3,49.9,0
CUST-006541,53,Month-to-month,63.38,3236.67,0,0,0,Fiber optic,Electronic check,1,0,1,1,0,50.3,0
CUST-006542,64,Month-to-month,48.26,3232.99,1,0,0,DSL,Bank transfer (automatic),1,0,1,1,3,53.1,0
CUST-006543,32,Two year,65.08,1991.24,1,0,1,No,Electronic check,1,1,0,0,4,38.3,1
CUST-006544,16,One year,110.31,1879.65,1,0,1,No,Bank transfer (automatic),0,0,1,0,2,57.0,0
CUST-006545,25,Two year,47.7,1094.91,0,1,0,DSL,Mailed check,0,0,1,0,1,149.2,0
CUST-006546,32,Month-to-month,30.44,983.45,2,0,1,DSL,Credit card (automatic),1,0,0,0,3,229.5,1
CUST-006547,24,Month-to-month,57.2,1418.33,3,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,74.5,0
CUST-006548,28,Two year,43.48,1263.85,0,0,1,No,Credit card (automatic),1,0,1,0,5,191.3,0
CUST-006549,60,Month-to-month,73.58,4567.61,1,0,1,Fiber optic,Bank transfer (automatic),0,0,1,1,1,104.5,0
CUST-006550,16,Month-to-month,122.62,1988.02,1,0,0,DSL,Bank transfer (automatic),0,0,0,1,1,147.5,1
CUST-006551,72,Two year,114.17,8694.38,0,0,0,Fiber optic,Mailed check,0,0,0,0,3,51.1,1
CUST-006552,33,One year,57.12,1791.56,3,0,1,No,Mailed check,0,1,0,0,4,54.1,0
CUST-006553,23,Two year,111.32,2477.9,3,1,1,DSL,Bank transfer (automatic),0,1,1,0,4,203.8,0
CUST-006554,15,Month-to-month,74.69,1097.77,2,1,0,Fiber optic,Bank transfer (automatic),0,0,1,0,4,52.6,1
CUST-006555,16,One year,79.72,1370.13,8,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,3,44.9,0
CUST-006556,30,Month-to-month,53.22,1633.82,1,0,0,DSL,Electronic check,1,1,0,0,3,53.0,1
CUST-006557,33,Month-to-month,90.67,3094.13,3,1,0,No,Electronic check,1,0,0,0,3,99.0,0
CUST-006558,23,Month-to-month,63.25,1441.72,1,1,0,DSL,Electronic check,0,0,1,0,0,86.1,0
CUST-006559,9,Two year,102.68,961.86,3,1,1,No,Electronic check,0,0,0,0,0,47.3,1
CUST-006560,30,Month-to-month,100.85,2790.72,3,0,1,Fiber optic,Credit card (automatic),0,0,1,0,4,192.2,0
CUST-006561,17,One year,87.72,1460.75,0,1,1,DSL,Bank transfer (automatic),0,0,0,0,4,76.2,0
CUST-006562,6,Two year,44.6,264.69,0,0,1,Fiber optic,Bank transfer (automatic),1,1,0,1,4,62.9,0
CUST-006563,46,One year,22.52,1011.35,3,0,1,DSL,Electronic check,1,0,1,0,2,87.7,0
CUST-006564,6,Month-to-month,23.34,137.79,1,1,0,DSL,Credit card (automatic),1,0,1,1,2,67.1,0
CUST-006565,22,One year,54.3,1227.26,1,1,0,DSL,Electronic check,1,0,1,0,3,232.5,0
CUST-006566,27,Month-to-month,26.53,724.85,1,0,0,No,Electronic check,0,1,0,0,3,107.3,1
CUST-006567,69,Month-to-month,96.01,7020.08,9,1,1,No,Credit card (automatic),1,1,1,1,0,237.6,0
CUST-006568,6,Month-to-month,60.02,322.55,2,1,1,DSL,Bank transfer (automatic),1,1,0,0,5,61.6,0
CUST-006569,49,One year,105.38,5547.86,0,0,1,Fiber optic,Electronic check,1,0,0,1,2,87.9,1
CUST-006570,55,One year,52.69,2803.81,1,0,0,No,Electronic check,0,0,0,1,2,135.9,0
CUST-006571,72,Two year,110.62,8488.7,0,1,1,Fiber optic,Mailed check,1,0,1,0,5,144.7,0
CUST-006572,62,Month-to-month,15.87,963.4,1,1,1,DSL,Bank transfer (automatic),1,0,1,0,4,35.9,0
CUST-006573,28,Month-to-month,88.78,2531.77,1,0,1,Fiber optic,Electronic check,1,0,0,0,4,27.7,1
CUST-006574,51,Month-to-month,102.52,4947.01,1,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,4,171.5,1
CUST-006575,72,Two year,79.63,5384.73,1,0,0,DSL,Mailed check,0,0,1,1,1,73.8,0
CUST-006576,4,Two year,82.06,337.78,5,0,0,Fiber optic,Bank transfer (automatic),0,1,0,1,4,73.4,0
CUST-006577,9,Two year,47.23,368.45,3,0,0,Fiber optic,Bank transfer (automatic),0,0,1,1,1,139.4,0
CUST-006578,35,Month-to-month,115.28,3789.65,2,1,1,Fiber optic,Credit card (automatic),0,1,1,0,4,114.5,0
CUST-006579,54,Month-to-month,80.19,4496.26,1,1,1,Fiber optic,Electronic check,1,0,0,1,5,61.8,0
CUST-006580,45,One year,82.37,3629.85,7,1,1,Fiber optic,Electronic check,1,0,1,1,5,88.3,0
CUST-006581,37,Month-to-month,145.48,5145.33,1,0,0,Fiber optic,Electronic check,1,0,0,0,5,169.0,1
CUST-006582,72,Month-to-month,92.42,7160.89,0,1,0,Fiber optic,Electronic check,1,0,0,1,2,147.5,0
CUST-006583,23,Month-to-month,52.03,1308.84,0,0,1,DSL,Mailed check,0,0,0,0,1,74.5,1
CUST-006584,16,Month-to-month,75.53,1208.51,2,1,0,Fiber optic,Electronic check,0,1,1,0,5,55.4,1
CUST-006585,19,Month-to-month,106.13,2144.89,7,0,0,Fiber optic,Credit card (automatic),1,0,0,0,5,183.3,1
CUST-006586,36,Two year,69.48,2691.01,0,0,0,Fiber optic,Credit card (automatic),1,0,0,0,0,74.8,0
CUST-006587,27,One year,102.79,2773.07,8,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,5,125.7,1
CUST-006588,56,One year,117.53,6413.12,0,1,1,Fiber optic,Mailed check,0,0,1,0,1,59.0,0
CUST-006589,17,Month-to-month,87.79,1499.05,1,1,1,Fiber optic,Bank transfer (automatic),0,0,0,0,5,206.9,0
CUST-006590,39,One year,114.7,4147.98,3,1,0,Fiber optic,Bank transfer (automatic),0,0,0,0,3,126.9,0
CUST-006591,51,Month-to-month,88.28,4630.13,3,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,4,263.3,1
CUST-006592,72,Month-to-month,72.81,5155.97,2,1,0,Fiber optic,Electronic check,1,0,0,1,5,87.0,0
CUST-006593,11,Month-to-month,48.39,533.79,0,0,0,Fiber optic,Credit card (automatic),1,0,1,0,1,55.0,0
CUST-006594,19,Month-to-month,71.88,1368.59,2,1,1,No,Mailed check,0,0,0,0,2,73.9,1
CUST-006595,26,Two year,97.4,2425.09,1,0,0,Fiber optic,Electronic check,1,0,0,0,1,49.2,1
CUST-006596,8,Two year,89.53,714.96,0,1,1,DSL,Mailed check,1,1,0,1,1,272.9,0
CUST-006597,37,Month-to-month,87.12,3004.34,1,1,1,No,Electronic check,0,0,1,0,3,178.5,0
CUST-006598,37,One year,116.68,4213.04,1,0,0,DSL,Credit card (automatic),0,0,0,0,3,221.6,0
CUST-006599,34,Month-to-month,75.47,2423.14,1,0,0,Fiber optic,Bank transfer (automatic),1,0,1,1,3,121.3,0
CUST-006600,24,Month-to-month,73.9,1695.86,0,1,0,No,Credit card (automatic),1,0,1,0,1,310.8,0
CUST-006601,66,One year,47.81,2799.27,0,0,0,DSL,Credit card (automatic),1,0,0,1,2,133.3,0
CUST-006602,19,One year,88.25,1640.76,10,1,0,DSL,Bank transfer (automatic),1,0,1,0,5,45.8,0
CUST-006603,62,One year,41.83,2656.42,0,1,0,DSL,Credit card (automatic),0,0,1,0,1,54.2,0
CUST-006604,19,Month-to-month,87.84,1683.8,1,0,0,No,Credit card (automatic),0,0,0,0,4,92.8,1
CUST-006605,10,Month-to-month,71.59,754.7,1,1,0,Fiber optic,Electronic check,0,0,1,0,0,142.8,1
CUST-006606,28,Month-to-month,109.16,2910.88,1,1,0,Fiber optic,Electronic check,1,0,1,1,5,99.1,0
CUST-006607,32,Month-to-month,95.16,2972.24,0,0,1,DSL,Mailed check,1,1,0,1,0,117.6,0
CUST-006608,39,Month-to-month,26.15,1066.62,3,1,0,DSL,Bank transfer (automatic),1,0,1,0,2,28.5,0
CUST-006609,3,Month-to-month,31.32,93.55,3,0,0,DSL,Credit card (automatic),1,1,0,0,3,110.5,1
CUST-006610,22,Month-to-month,70.87,1573.56,2,1,0,No,Mailed check,0,0,1,0,2,42.2,1
CUST-006611,72,Month-to-month,68.21,5430.27,1,0,0,DSL,Credit card (automatic),1,0,0,1,3,46.7,0
CUST-006612,18,One year,57.7,1025.4,1,0,0,No,Bank transfer (automatic),0,0,0,0,4,299.6,0
CUST-006613,55,Month-to-month,78.09,4190.98,5,0,0,Fiber optic,Mailed check,0,1,0,0,5,54.3,0
CUST-006614,72,Month-to-month,43.62,2984.71,8,1,0,No,Bank transfer (automatic),0,0,1,0,0,62.2,0
CUST-006615,72,Two year,98.28,6973.83,0,1,0,Fiber optic,Credit card (automatic),1,0,0,0,1,155.5,0
CUST-006616,12,Two year,65.89,831.07,1,1,0,Fiber optic,Mailed check,1,0,1,0,2,160.8,0
CUST-006617,52,Month-to-month,74.15,3966.38,3,1,1,DSL,Mailed check,1,1,1,0,4,159.5,0
CUST-006618,54,Month-to-month,75.64,4377.13,2,1,0,Fiber optic,Bank transfer (automatic),0,1,0,0,3,383.3,0
CUST-006619,46,Month-to-month,79.43,3719.7,7,1,0,Fiber optic,Mailed check,1,0,1,0,0,110.4,0
CUST-006620,10,Two year,95.39,847.02,0,0,0,DSL,Electronic check,1,1,0,0,2,81.2,1
CUST-006621,34,Month-to-month,88.86,3116.27,0,1,1,No,Credit card (automatic),0,1,1,0,4,35.3,0
CUST-006622,34,Month-to-month,40.08,1369.82,3,1,1,DSL,Electronic check,0,0,1,0,5,64.6,0
CUST-006623,9,One year,43.18,388.65,2,1,0,DSL,Electronic check,1,0,0,1,1,113.9,1
CUST-006624,23,One year,109.45,2670.69,2,1,0,Fiber optic,Credit card (automatic),1,0,0,0,4,129.6,0
CUST-006625,35,Month-to-month,54.15,1869.25,1,0,0,Fiber optic,Bank transfer (automatic),0,0,0,0,5,23.0,1
CUST-006626,27,Month-to-month,101.35,2815.76,3,1,1,DSL,Mailed check,0,0,1,0,0,161.9,1
CUST-006627,48,Month-to-month,68.38,3105.53,3,0,0,No,Mailed check,1,0,1,0,0,57.7,0
CUST-006628,23,Month-to-month,50.54,1074.18,0,0,0,DSL,Electronic check,1,1,0,1,2,58.2,0
CUST-006629,32,Month-to-month,90.26,2801.84,2,0,1,Fiber optic,Electronic check,0,1,0,0,0,27.7,1
CUST-006630,57,Two year,99.03,5556.18,0,0,1,DSL,Credit card (automatic),1,0,0,0,2,252.5,0
CUST-006631,72,One year,15.0,1109.59,3,0,1,DSL,Electronic check,0,0,1,0,5,29.0,0
CUST-006632,10,One year,115.66,1093.13,3,1,1,Fiber optic,Electronic check,0,0,0,0,2,180.4,0
CUST-006633,47,One year,94.86,4794.35,0,0,1,No,Credit card (automatic),1,1,0,0,5,111.1,0
CUST-006634,20,Month-to-month,81.98,1560.44,2,1,0,Fiber optic,Credit card (automatic),1,0,1,0,3,139.9,0
CUST-006635,40,Month-to-month,63.21,2517.26,2,0,0,DSL,Bank transfer (automatic),1,0,1,1,0,114.3,1
CUST-006636,9,One year,68.41,616.05,0,0,1,DSL,Electronic check,1,0,0,1,2,70.5,1
CUST-006637,67,Month-to-month,83.34,5667.33,1,0,1,No,Electronic check,0,0,1,1,0,32.0,0
CUST-006638,15,Month-to-month,46.76,717.21,2,0,0,DSL,Credit card (automatic),0,0,0,1,2,58.2,1
CUST-006639,58,Month-to-month,89.64,5787.16,3,0,1,Fiber optic,Bank transfer (automatic),1,0,0,1,5,202.2,1
CUST-006640,10,One year,62.5,606.17,2,1,1,DSL,Credit card (automatic),1,0,1,0,3,75.4,0
CUST-006641,7,One year,81.97,582.76,0,1,1,DSL,Mailed check,0,0,0,0,3,242.2,0
CUST-006642,25,Month-to-month,131.89,3283.48,3,0,0,DSL,Credit card (automatic),0,0,1,0,4,216.5,0
CUST-006643,35,Month-to-month,46.65,1712.99,1,0,1,DSL,Credit card (automatic),0,0,0,1,4,166.2,0
CUST-006644,72,Two year,91.97,6770.46,1,1,1,Fiber optic,Mailed check,1,1,0,0,1,343.4,0
CUST-006645,34,Month-to-month,70.98,2439.84,1,1,0,Fiber optic,Mailed check,0,0,0,0,3,163.6,1
CUST-006646,12,Month-to-month,52.78,586.05,1,1,0,No,Electronic check,1,0,1,0,3,76.4,0
CUST-006647,52,One year,38.1,1936.31,0,1,0,DSL,Bank transfer (automatic),1,0,0,1,0,70.1,0
CUST-006648,72,One year,51.74,3543.38,1,0,0,Fiber optic,Electronic check,0,0,0,1,5,75.3,0
CUST-006649,14,Month-to-month,119.57,1636.55,0,1,0,Fiber optic,Electronic check,0,0,1,0,2,158.7,1
CUST-006650,57,Month-to-month,73.9,4038.35,2,0,0,DSL,Bank transfer (automatic),0,0,1,0,2,46.5,1
CUST-006651,69,Two year,67.32,4524.73,1,1,0,DSL,Bank transfer (automatic),0,0,0,0,0,152.8,0
CUST-006652,53,Month-to-month,43.15,2239.95,6,1,1,DSL,Mailed check,1,1,1,0,3,37.0,0
CUST-006653,17,Two year,63.13,1052.09,1,0,1,DSL,Credit card (automatic),0,0,1,0,4,146.4,0
CUST-006654,35,One year,61.09,2106.69,5,1,0,Fiber optic,Electronic check,1,0,1,0,5,173.9,0
CUST-006655,40,Two year,64.32,2453.42,0,0,1,DSL,Bank transfer (automatic),0,0,0,0,1,131.3,0
CUST-006656,66,Month-to-month,98.34,6502.46,4,1,0,Fiber optic,Bank transfer (automatic),1,0,1,0,1,95.3,1
CUST-006657,18,Month-to-month,76.44,1313.87,2,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,4,99.5,0
CUST-006658,58,Month-to-month,71.08,3999.2,0,0,1,Fiber optic,Bank transfer (automatic),0,0,0,0,2,82.0,1
CUST-006659,27,Month-to-month,52.69,1419.06,0,0,1,DSL,Bank transfer (automatic),0,0,0,0,3,58.7,0
