customer_id,tenure_months,contract_type,monthly_charges,total_charges,num_support_tickets,has_tech_support,has_online_security,internet_service,payment_method,paperless_billing,senior_citizen,partner,dependents,num_additional_services,avg_monthly_usage_gb,churn
6941-KXRRV,48,One year,58.95,2789.7,3,0,0,DSL,Bank transfer (automatic),1,1,1,0,2,130.4,0
3721-CNEYS,2,Month-to-month,70.95,137.95,1,0,0,Fiber optic,Electronic check,1,0,0,0,0,101.8,1
8727-JQFHV,57,Two year,20.75,1123.15,0,0,0,No,Mailed check,0,0,1,1,0,36.9,0
9475-NNDGC,71,One year,113.15,7953.25,2,1,0,Fiber optic,Bank transfer (automatic),1,0,1,0,5,306.2,0
1355-KUSBG,7,Month-to-month,48.8,349.8,2,0,0,DSL,Electronic check,0,0,1,1,0,90.4,0
3688-FTHLT,16,Month-to-month,63.05,1067.05,2,0,0,DSL,Bank transfer (automatic),1,0,0,0,1,180.0,0
0899-LIIBW,34,Month-to-month,100.85,3527.3,1,0,0,Fiber optic,Electronic check,0,0,1,0,3,245.0,0
2568-OIADY,37,Month-to-month,99.5,3762.0,3,0,0,Fiber optic,Electronic check,1,0,1,0,3,269.4,1
1384-RCUXW,16,Month-to-month,80.55,1248.9,6,0,0,Fiber optic,Mailed check,1,0,0,0,1,126.7,0
5825-XJOCM,48,One year,64.4,3035.35,3,0,1,DSL,Bank transfer (automatic),1,0,0,1,3,82.6,0
6848-YLDFR,58,One year,75.2,4300.8,0,1,0,DSL,Credit card (automatic),1,0,1,1,4,233.5,0
8125-QPFJD,72,Two year,84.9,6065.3,0,1,1,DSL,Bank transfer (automatic),1,0,1,0,5,216.2,0
2320-YKQBO,7,Month-to-month,19.3,144.95,2,0,0,No,Mailed check,0,0,0,0,0,38.0,0
1193-RTSLK,38,Month-to-month,83.9,3233.6,1,0,1,Fiber optic,Credit card (automatic),1,0,0,0,3,136.8,1
2302-ANTDP,48,Month-to-month,117.45,5438.9,0,1,1,Fiber optic,Electronic check,0,1,1,0,6,223.8,1
5923-GXUOC,10,Month-to-month,104.4,1081.45,4,0,1,Fiber optic,Electronic check,1,0,0,0,5,231.1,1
4973-RLZVI,30,One year,74.65,2308.6,0,1,1,DSL,Credit card (automatic),0,0,0,0,5,166.2,0
7869-ZYDST,31,Month-to-month,59.05,1882.8,3,0,0,DSL,Credit card (automatic),1,0,1,0,1,130.9,0
4501-UYKBC,46,One year,69.1,3255.35,1,1,0,DSL,Credit card (automatic),1,1,0,0,3,157.0,0
1215-EXRMO,50,Two year,20.55,1067.65,2,0,0,No,Mailed check,0,0,1,0,0,39.9,0
2305-MRGLV,28,Month-to-month,76.55,2065.4,0,1,0,Fiber optic,Bank transfer (automatic),0,0,1,0,1,137.0,0
8404-VIOMB,66,Two year,62.5,4136.4,1,1,1,DSL,Bank transfer (automatic),1,0,0,0,6,205.3,0
5233-GEEAX,8,Month-to-month,29.4,221.9,2,0,0,DSL,Electronic check,1,1,0,0,1,51.5,1
2359-KLTEK,41,Month-to-month,94.9,3848.0,0,0,0,Fiber optic,Bank transfer (automatic),1,0,1,1,3,224.5,0
5304-EFJLP,72,Two year,111.65,8022.85,4,1,0,Fiber optic,Bank transfer (automatic),1,1,1,0,5,239.0,0
2673-ZALNP,7,One year,19.9,173.15,1,0,0,No,Mailed check,0,0,0,0,0,24.0,0
9184-GALIL,38,Month-to-month,20.45,781.25,2,0,0,No,Mailed check,0,0,1,1,0,39.9,0
4393-RYCRE,44,One year,106.05,4510.8,5,0,1,Fiber optic,Electronic check,1,0,0,0,5,314.2,0
9746-MDMBK,47,One year,113.45,5317.8,0,1,1,Fiber optic,Bank transfer (automatic),1,0,1,1,6,241.2,0
3162-ZJZFU,53,Month-to-month,92.55,4779.45,0,1,0,Fiber optic,Electronic check,1,0,1,1,3,176.5,0
8404-GFGCZ,4,Month-to-month,65.6,250.1,4,0,0,DSL,Electronic check,0,0,1,0,2,137.3,0
8875-AKBYH,20,Month-to-month,84.35,1745.2,4,0,0,Fiber optic,Electronic check,1,1,0,0,1,200.7,0
4432-ADRLB,2,Month-to-month,44.65,74.9,4,0,0,DSL,Mailed check,0,0,0,0,0,81.2,1
0533-UCAAU,57,One year,71.1,4140.1,2,0,0,DSL,Credit card (automatic),1,1,1,0,3,161.4,0
1394-SUIUH,44,Month-to-month,85.15,3670.5,0,1,1,Fiber optic,Electronic check,1,1,1,0,3,151.4,0
3521-MNKLV,24,Month-to-month,49.7,1167.8,3,0,0,DSL,Mailed check,1,0,0,0,1,66.9,0
2533-TIBIX,15,Month-to-month,30.2,469.65,0,0,1,DSL,Bank transfer (automatic),1,0,1,1,1,53.1,0
8993-PHFWD,3,Month-to-month,25.25,58.9,5,0,0,DSL,Electronic check,0,0,0,0,0,44.0,1
1565-RHDJD,4,Month-to-month,84.05,333.55,9,0,0,Fiber optic,Bank transfer (automatic),0,0,0,1,2,161.5,1
7137-RYLPP,37,Month-to-month,85.7,3171.15,1,0,0,Fiber optic,Electronic check,1,1,1,0,1,172.8,1
3765-JXVKY,1,Month-to-month,74.7,74.7,0,0,0,Fiber optic,Electronic check,1,0,0,0,1,123.2,1
5092-STPKP,24,Month-to-month,56.35,1381.2,0,1,1,DSL,Credit card (automatic),0,0,0,0,2,104.1,0
7330-WZLNC,5,Month-to-month,90.8,455.5,6,0,0,Fiber optic,Electronic check,1,0,0,0,2,283.4,1
0114-PEGZZ,33,Month-to-month,107.55,3645.5,7,0,0,Fiber optic,Electronic check,0,0,0,0,4,247.8,0
3359-DSRKA,58,Two year,19.85,1158.85,0,0,0,No,Mailed check,1,0,1,1,0,46.4,0
8639-NHQEI,72,Two year,95.9,6954.15,1,0,1,Fiber optic,Bank transfer (automatic),1,0,1,1,3,182.5,0
7161-DFHUF,71,Two year,23.85,1672.1,1,0,0,No,Mailed check,0,0,1,0,0,43.1,0
3957-LXOLK,28,Month-to-month,106.15,3152.5,0,0,0,Fiber optic,Electronic check,1,1,0,0,4,232.4,1
3720-DBRWL,51,Two year,83.85,4307.1,0,1,1,DSL,Credit card (automatic),1,0,1,0,6,276.9,0
6635-MYYYZ,30,One year,85.35,2530.4,1,1,1,DSL,Bank transfer (automatic),0,0,0,0,6,237.3,1
8565-WUXZU,72,Two year,84.8,6141.65,0,1,1,Fiber optic,Credit card (automatic),1,1,1,0,3,156.6,0
5281-BUZGT,36,Month-to-month,90.85,3186.7,3,0,1,Fiber optic,Electronic check,1,1,0,0,2,233.9,1
4994-OBRSZ,14,Two year,76.1,1054.8,0,1,1,DSL,Bank transfer (automatic),0,0,0,1,5,210.7,0
0562-FGDCR,72,Two year,74.55,5430.65,0,1,1,DSL,Mailed check,0,0,1,1,4,156.6,0
2436-QBZFP,22,Month-to-month,39.2,849.9,2,0,0,DSL,Electronic check,0,0,1,1,2,114.3,0
3420-YJLQT,2,Month-to-month,79.55,151.75,7,0,0,Fiber optic,Electronic check,0,0,0,0,1,132.3,0
6040-CGACY,15,Month-to-month,19.6,299.4,2,0,0,No,Mailed check,0,0,0,0,0,41.3,0
6582-PLFUU,51,Two year,19.55,1086.75,1,0,0,No,Credit card (automatic),0,0,1,1,0,24.1,0
8242-PDSGJ,70,Two year,39.15,2692.75,1,1,1,DSL,Credit card (automatic),1,0,1,0,3,93.2,0
0264-CNITK,71,Two year,20.1,1389.6,1,0,0,No,Bank transfer (automatic),0,0,1,1,0,34.9,0
0089-IIQKO,39,Month-to-month,99.95,3767.4,2,1,0,Fiber optic,Credit card (automatic),1,0,1,1,3,179.2,0
7839-NUIAA,61,Month-to-month,59.8,3641.5,1,0,1,DSL,Electronic check,0,0,1,1,2,111.9,0
6075-QMNRR,52,Month-to-month,49.75,2535.55,1,0,1,DSL,Bank transfer (automatic),1,0,0,0,1,78.2,0
5378-IKEEG,1,Month-to-month,35.75,35.75,4,0,0,DSL,Electronic check,1,0,0,0,1,104.6,1
5966-EMAZU,64,One year,108.5,6880.85,0,1,1,Fiber optic,Mailed check,1,0,1,0,5,279.7,0
0440-EKDCF,62,Two year,60.15,3753.2,0,1,0,DSL,Credit card (automatic),1,0,1,0,3,125.2,0
4774-HHGGS,30,Two year,19.05,637.55,2,0,0,No,Mailed check,0,0,1,0,0,24.9,0
2718-GAXQD,4,Month-to-month,46.0,181.6,2,0,0,DSL,Electronic check,0,1,1,1,0,87.5,1
2055-BFOCC,63,One year,84.0,5329.55,0,1,1,DSL,Bank transfer (automatic),1,1,1,0,6,270.4,0
8180-AKMJV,1,Month-to-month,44.55,44.55,5,0,0,DSL,Credit card (automatic),1,0,0,0,0,64.5,0
4298-OYIFC,15,Month-to-month,103.45,1539.8,2,1,0,Fiber optic,Electronic check,1,0,1,0,4,295.2,0
5566-SOEZD,27,One year,80.65,2209.75,1,0,1,Fiber optic,Credit card (automatic),1,0,1,1,2,162.4,0
9842-EFSYY,4,Month-to-month,57.2,223.75,2,0,1,DSL,Mailed check,1,0,0,1,5,167.9,0
2272-WUSPA,72,Two year,110.75,7751.7,2,0,1,Fiber optic,Electronic check,1,0,1,0,5,199.2,0
4584-LBNMK,45,One year,24.7,1174.35,9,0,0,No,Credit card (automatic),0,1,1,0,0,45.4,0
3898-GUYTS,45,Month-to-month,97.05,4385.05,0,1,1,Fiber optic,Electronic check,1,1,0,0,4,199.1,0
0930-EHUZA,36,One year,76.35,2606.35,0,1,1,DSL,Mailed check,1,0,0,0,5,218.3,0
6413-XKKPU,17,Month-to-month,89.4,1539.45,1,0,1,Fiber optic,Electronic check,1,0,1,1,3,193.6,1
9975-SKRNR,1,Month-to-month,18.9,18.9,5,0,0,No,Mailed check,0,0,0,0,0,37.5,0
3703-KBKZP,16,Month-to-month,74.45,1261.35,0,0,0,Fiber optic,Bank transfer (automatic),1,1,0,0,0,140.7,0
1449-XQEMT,3,Month-to-month,19.8,58.15,6,0,0,No,Mailed check,1,0,0,0,0,36.6,1
2626-URJFX,4,Month-to-month,50.9,225.6,3,0,0,DSL,Electronic check,1,0,1,1,0,74.6,1
4973-MGTON,71,Two year,84.4,5969.3,0,1,1,DSL,Credit card (automatic),1,0,1,0,6,206.4,0
3682-YEUWS,10,Month-to-month,24.4,253.9,2,0,0,No,Mailed check,1,0,1,1,0,44.5,0
1223-UNPKS,20,Two year,20.05,400.0,2,0,0,No,Mailed check,0,0,1,1,0,35.6,0
2612-RRIDN,4,Month-to-month,81.0,340.85,5,0,0,Fiber optic,Electronic check,1,0,0,0,1,182.5,1
4735-ASGMA,26,Month-to-month,98.35,2515.3,1,0,0,Fiber optic,Electronic check,1,0,0,0,3,286.0,1
3446-QDSZF,4,Month-to-month,55.5,227.35,1,0,0,DSL,Credit card (automatic),0,0,0,0,1,140.7,0
3669-LVWZB,5,Month-to-month,51.0,305.95,4,0,0,DSL,Mailed check,1,0,0,0,3,189.8,1
6892-EZDTG,4,Month-to-month,91.65,365.4,0,0,0,Fiber optic,Electronic check,1,0,1,0,2,207.3,1
5117-IFGPS,29,Month-to-month,84.3,2357.75,2,0,0,Fiber optic,Electronic check,1,1,1,0,1,202.2,0
7379-FNIUJ,2,Month-to-month,100.2,198.5,2,0,1,Fiber optic,Electronic check,0,0,0,0,4,239.7,0
1627-AFWVJ,29,Two year,19.4,554.25,3,0,0,No,Mailed check,0,0,0,0,0,27.1,0
9725-SCPZG,1,Month-to-month,90.85,90.85,0,0,0,Fiber optic,Electronic check,1,0,0,1,2,273.8,1
5884-GCYMI,1,Month-to-month,69.4,69.4,1,0,0,Fiber optic,Mailed check,0,0,0,0,0,140.8,1
3217-FZDMN,8,Month-to-month,94.45,742.95,1,0,0,Fiber optic,Credit card (automatic),1,1,0,0,3,273.7,1
4486-EFAEB,13,Month-to-month,20.4,251.65,1,0,0,No,Electronic check,1,0,0,0,0,32.3,0
0060-FUALY,59,Month-to-month,94.75,5597.65,1,0,1,Fiber optic,Electronic check,1,0,1,0,3,244.7,0
7853-GVUDZ,1,Month-to-month,20.15,20.15,4,0,0,No,Credit card (automatic),1,0,1,1,0,36.7,1
7480-QNVZJ,50,Month-to-month,95.7,4816.7,1,0,0,Fiber optic,Electronic check,1,1,0,0,2,258.2,1
6954-OOYZZ,18,Month-to-month,44.35,768.05,0,0,0,DSL,Bank transfer (automatic),1,0,1,0,0,71.7,0
7088-FBAWU,17,Month-to-month,74.55,1215.8,1,0,1,DSL,Mailed check,0,0,1,1,4,198.2,0
8313-AFGBW,47,Two year,73.6,3522.65,3,0,0,DSL,Electronic check,0,0,1,0,4,192.2,0
3943-KDREE,26,Month-to-month,74.95,1834.95,1,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,142.1,1
9239-ZBZZV,6,Month-to-month,47.95,305.1,5,0,0,DSL,Electronic check,1,0,0,0,3,149.1,1
3097-IDVPU,19,Month-to-month,50.1,910.45,3,0,0,DSL,Credit card (automatic),0,0,1,1,0,89.7,0
4398-HSCJH,3,Month-to-month,63.6,155.65,3,1,0,DSL,Electronic check,1,0,0,0,2,141.6,1
2197-OMWGI,68,Two year,53.0,3656.25,2,0,0,DSL,Electronic check,1,1,1,1,4,141.7,0
2303-PJYHN,2,Month-to-month,19.85,52.0,4,0,0,No,Bank transfer (automatic),0,0,1,0,0,36.0,0
9795-VOWON,7,One year,24.35,150.85,0,0,0,DSL,Credit card (automatic),1,0,0,0,0,44.6,0
1237-WIYYZ,18,Month-to-month,19.55,389.25,3,0,0,No,Mailed check,1,0,0,0,0,35.5,0
1987-AUELQ,71,Two year,25.05,1873.7,3,0,0,No,Credit card (automatic),0,0,1,0,0,25.2,0
7852-LECYP,13,Month-to-month,93.8,1261.0,1,0,1,Fiber optic,Credit card (automatic),0,1,1,0,3,240.6,0
4430-UZIPO,3,Month-to-month,36.85,108.7,2,1,0,DSL,Mailed check,1,0,0,0,2,66.1,1
4822-LPTYJ,72,Two year,103.75,7346.2,2,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,4,228.3,0
8165-CBKXO,66,Two year,56.75,3708.4,2,0,0,DSL,Credit card (automatic),1,0,1,1,4,233.5,0
6527-PZFPV,24,One year,20.8,469.65,1,0,0,No,Credit card (automatic),1,0,1,1,0,37.5,0
4855-SNKMY,1,Month-to-month,44.1,44.1,1,0,0,DSL,Electronic check,1,0,0,0,0,88.0,1
9593-CVZKR,56,Two year,24.45,1385.85,0,0,0,No,Mailed check,1,0,1,1,0,44.8,0
8595-SIZNC,22,One year,25.6,548.8,2,0,0,No,Bank transfer (automatic),0,1,1,0,0,30.2,0
8008-HAWED,14,Month-to-month,50.75,712.75,8,0,0,DSL,Electronic check,1,0,0,0,3,201.5,1
7124-UGSUR,61,One year,104.4,6405.0,4,0,0,Fiber optic,Credit card (automatic),1,1,1,0,4,222.1,1
1862-SKORY,40,Month-to-month,39.3,1637.4,2,0,0,DSL,Electronic check,1,1,1,0,2,128.4,1
5236-XMZJY,42,Month-to-month,59.65,2536.55,0,0,1,DSL,Bank transfer (automatic),0,0,0,0,3,105.1,0
4827-DPADN,72,Two year,83.3,6042.7,0,1,1,DSL,Bank transfer (automatic),1,0,1,1,5,200.2,0
2694-CIUMO,12,Month-to-month,79.55,958.25,1,1,0,Fiber optic,Credit card (automatic),1,0,0,0,1,90.9,0
5846-ABOBJ,71,Two year,24.45,1730.65,2,0,0,No,Bank transfer (automatic),0,0,1,0,0,40.8,0
1439-LCGVL,26,One year,19.2,459.6,3,0,0,No,Mailed check,0,0,1,0,0,29.3,0
0909-SDHNU,7,Month-to-month,29.8,201.95,2,0,1,DSL,Mailed check,0,0,0,1,1,53.8,0
4647-XXZAM,6,Month-to-month,45.5,285.2,3,0,0,DSL,Mailed check,0,0,1,1,0,68.4,0
1502-XFCVR,58,One year,106.45,6145.85,1,0,1,Fiber optic,Electronic check,1,0,0,0,5,299.9,1
7740-KKCXF,51,Month-to-month,30.05,1529.45,1,0,0,DSL,Credit card (automatic),1,0,1,0,1,49.7,0
5360-XGYAZ,72,Two year,65.65,4664.5,0,1,1,DSL,Bank transfer (automatic),1,0,1,1,6,184.5,0
9692-TUSXH,18,Month-to-month,96.05,1740.7,1,0,1,Fiber optic,Electronic check,1,0,0,0,3,326.9,1
7912-SYRQT,7,Month-to-month,75.1,552.95,3,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,0,150.6,1
3557-HTYWR,47,Two year,74.05,3496.3,1,1,1,DSL,Mailed check,0,0,0,0,4,156.3,0
4816-JBHOV,2,Month-to-month,44.7,93.7,3,0,0,DSL,Electronic check,1,1,0,0,0,84.7,1
8920-NAVAY,62,One year,110.75,7053.35,2,1,0,Fiber optic,Bank transfer (automatic),1,1,0,0,5,211.9,0
1699-TLDLZ,16,Two year,19.7,301.55,2,0,0,No,Mailed check,0,0,1,1,0,31.4,0
5600-PDUJF,6,Month-to-month,49.5,312.7,1,1,0,DSL,Credit card (automatic),1,0,0,0,1,86.6,0
8292-TYSPY,19,Month-to-month,55.0,1046.5,2,1,0,DSL,Credit card (automatic),1,0,0,0,2,87.9,1
0567-XRHCU,69,Two year,43.95,2960.1,3,0,1,DSL,Credit card (automatic),1,0,1,1,3,101.1,0
1867-BDVFH,11,Month-to-month,74.35,834.2,2,0,0,Fiber optic,Electronic check,1,0,1,1,0,146.2,1
2067-QYTCF,64,Month-to-month,111.15,6953.4,5,1,0,Fiber optic,Electronic check,1,0,1,0,5,254.3,0
2359-QWQUL,39,One year,104.7,4134.85,1,1,1,Fiber optic,Credit card (automatic),1,0,1,0,5,235.5,1
9103-TCIHJ,15,Month-to-month,55.7,899.8,0,0,1,DSL,Mailed check,1,0,0,0,1,91.1,1
7407-SUJIZ,25,Month-to-month,20.6,541.5,3,0,0,No,Mailed check,0,0,0,0,0,33.4,0
9150-KPBJQ,6,Two year,19.65,116.85,4,0,0,No,Credit card (automatic),0,0,0,0,0,39.4,0
0052-DCKON,66,One year,115.8,7942.15,1,1,1,Fiber optic,Bank transfer (automatic),0,0,1,0,6,300.1,0
3654-ARMGP,61,Two year,88.65,5321.25,0,1,0,DSL,Credit card (automatic),0,0,0,0,5,185.7,0
9699-UBQFS,43,Month-to-month,94.5,4156.8,4,0,1,Fiber optic,Electronic check,1,1,1,0,3,251.1,0
9367-TCUYN,12,Month-to-month,20.1,223.6,4,0,0,No,Mailed check,0,0,0,0,0,41.9,0
1261-FWTTE,23,Month-to-month,34.65,768.45,0,0,0,DSL,Bank transfer (automatic),1,1,0,0,1,97.8,0
3528-HFRIQ,71,Month-to-month,52.3,3765.05,2,0,0,DSL,Bank transfer (automatic),1,1,1,0,4,148.1,0
0708-SJDIS,34,Month-to-month,65.0,2157.5,2,1,0,DSL,Mailed check,0,0,0,0,2,157.0,0
4140-WJAWW,5,Month-to-month,19.85,108.05,3,0,0,No,Credit card (automatic),0,0,0,0,0,32.6,1
2073-QBVBI,41,One year,35.45,1391.65,1,1,0,DSL,Mailed check,0,0,1,0,2,68.5,0
6928-ONTRW,72,Two year,19.7,1379.8,4,0,0,No,Credit card (automatic),0,0,1,1,0,35.1,0
3320-VEOYC,14,Month-to-month,95.6,1273.3,2,0,0,Fiber optic,Electronic check,1,1,0,0,2,298.5,0
5231-FIQPA,41,Two year,19.85,810.45,1,0,0,No,Mailed check,1,0,0,0,0,27.1,0
6617-WLBQC,23,One year,81.85,1810.85,4,0,1,Fiber optic,Credit card (automatic),0,0,1,1,1,133.5,0
2599-CIPQE,71,Two year,109.3,7782.85,0,1,1,Fiber optic,Credit card (automatic),0,0,1,1,6,287.3,0
6653-CBBOM,1,Month-to-month,70.3,70.3,2,0,0,Fiber optic,Electronic check,1,0,0,0,0,116.9,1
8774-GSBUN,72,Two year,25.4,1797.1,3,0,0,No,Mailed check,0,0,1,0,0,42.7,0
7326-RIGQZ,6,Month-to-month,69.8,377.85,1,0,0,Fiber optic,Electronic check,1,0,1,1,0,103.8,0
1401-FTHFQ,23,One year,20.0,445.3,2,0,0,No,Credit card (automatic),1,0,1,1,0,46.0,0
3247-ZVOUO,10,Month-to-month,85.55,851.75,1,0,0,Fiber optic,Electronic check,0,1,1,0,1,188.2,1
0254-FNMCI,72,Two year,109.9,7624.2,1,1,1,Fiber optic,Electronic check,1,0,0,0,6,305.3,0
1848-LBZHY,7,Month-to-month,50.3,355.1,1,0,1,DSL,Bank transfer (automatic),1,0,1,0,1,79.8,0
6101-IMRMM,6,Month-to-month,94.5,575.45,7,0,0,Fiber optic,Mailed check,0,0,0,1,3,232.1,1
8118-TJAFG,9,Month-to-month,101.5,906.85,2,1,0,Fiber optic,Electronic check,1,0,1,1,4,258.9,0
5429-LWCMV,12,Month-to-month,89.15,1057.55,1,0,0,Fiber optic,Electronic check,1,0,0,0,2,248.3,0
7298-IZWLY,1,Month-to-month,19.4,19.4,2,0,0,No,Mailed check,1,0,0,0,0,41.8,0
9758-MFWGD,48,One year,29.9,1388.75,1,0,0,DSL,Bank transfer (automatic),0,1,1,1,1,70.1,0
3955-JBZZM,20,Month-to-month,78.8,1641.3,4,0,0,Fiber optic,Electronic check,0,0,0,0,1,221.9,0
1268-ASBGA,16,Month-to-month,85.35,1375.15,3,0,0,Fiber optic,Credit card (automatic),1,1,1,0,1,235.3,1
8943-URTMR,2,Month-to-month,79.65,152.7,8,0,0,Fiber optic,Mailed check,1,0,0,0,1,177.0,1
4815-TUMEQ,10,One year,19.3,185.2,2,0,0,No,Mailed check,1,0,0,0,0,31.1,0
4713-LZDRV,2,Month-to-month,79.6,195.05,5,0,0,Fiber optic,Electronic check,1,1,0,0,1,218.0,1
9909-IDLEK,20,Month-to-month,96.8,1826.7,4,1,0,Fiber optic,Mailed check,0,0,1,1,3,191.0,0
4092-OFQZS,20,One year,20.65,417.5,2,0,0,No,Mailed check,0,0,1,0,0,40.0,0
1561-BWHIN,19,One year,19.8,344.5,2,0,0,No,Mailed check,0,0,1,1,0,32.3,0
4325-NFSKC,19,Month-to-month,90.6,1660.0,1,0,1,Fiber optic,Electronic check,1,1,0,0,2,171.1,1
9927-DSWDF,22,Month-to-month,104.6,2180.55,0,1,1,Fiber optic,Electronic check,1,0,1,0,5,269.8,0
9500-LTVBP,35,Month-to-month,80.05,2835.9,2,1,0,Fiber optic,Credit card (automatic),0,0,0,0,1,124.7,0
7252-NTGSS,1,Month-to-month,45.15,45.15,1,0,0,DSL,Mailed check,0,0,0,0,0,77.3,0
8149-AIQCG,39,Month-to-month,73.15,2730.85,3,0,0,Fiber optic,Credit card (automatic),1,0,0,0,0,148.2,0
1360-JYXKQ,54,One year,99.1,5437.1,4,1,0,Fiber optic,Electronic check,1,1,1,0,4,250.2,0
2955-PSXOE,1,Month-to-month,20.2,20.2,4,0,0,No,Bank transfer (automatic),1,0,0,0,0,41.6,1
7762-URZQH,66,Two year,106.05,6981.35,1,0,1,Fiber optic,Credit card (automatic),1,0,1,0,4,252.1,1
0899-WZRSD,56,Month-to-month,105.35,5794.45,0,1,1,Fiber optic,Mailed check,1,0,0,0,4,282.4,0
3255-GRXMG,18,Month-to-month,45.65,747.2,0,0,0,DSL,Credit card (automatic),1,0,0,1,0,69.7,0
4828-FAZPK,16,Month-to-month,79.95,1267.95,4,0,0,Fiber optic,Credit card (automatic),1,0,1,1,1,171.3,0
6094-ZIVKX,68,One year,54.45,3674.95,0,0,1,DSL,Credit card (automatic),1,0,0,0,2,68.3,0
6925-BAYGL,53,Two year,25.1,1275.6,0,0,0,No,Credit card (automatic),0,1,1,0,0,46.9,0
3262-EIDHV,72,Two year,84.7,5893.9,1,1,1,DSL,Credit card (automatic),0,0,1,1,5,250.7,0
7354-OIJLX,9,Month-to-month,75.85,724.65,2,0,0,Fiber optic,Electronic check,1,0,0,0,0,83.8,0
1376-HHBDV,30,Month-to-month,48.8,1536.75,2,0,1,DSL,Mailed check,1,0,0,0,1,66.4,0
6907-NZZIJ,36,Month-to-month,99.15,3615.6,3,0,0,Fiber optic,Electronic check,1,0,0,0,3,199.7,1
6133-OZILE,18,Month-to-month,35.2,607.3,1,1,0,DSL,Electronic check,1,0,0,0,2,62.3,0
4135-FRWKJ,55,One year,76.25,4154.55,0,1,1,DSL,Electronic check,0,1,1,1,4,169.7,0
2911-UREFD,39,Month-to-month,55.9,2184.35,2,0,1,DSL,Electronic check,0,0,1,0,4,170.9,1
3744-ZRRDZ,21,Month-to-month,82.35,1852.85,2,0,0,Fiber optic,Electronic check,1,0,0,0,1,161.0,1
5673-TIYIB,2,Month-to-month,40.4,77.15,3,1,0,DSL,Credit card (automatic),1,0,0,0,3,96.7,1
6551-ZCOTS,33,One year,24.9,847.8,1,0,0,No,Bank transfer (automatic),1,1,0,0,0,38.0,0
7191-ADRGF,44,Two year,54.3,2390.45,2,0,0,DSL,Bank transfer (automatic),0,0,1,0,4,186.4,0
5018-LXQQG,30,Month-to-month,66.3,1923.5,0,1,1,DSL,Bank transfer (automatic),0,0,1,1,3,159.8,0
6892-BOGQE,71,Two year,20.9,1493.2,3,0,0,No,Bank transfer (automatic),1,0,1,0,0,43.5,0
1602-IJQQE,4,Month-to-month,75.35,338.1,5,0,0,Fiber optic,Electronic check,0,0,0,0,0,92.8,1
4628-WQCQQ,35,One year,85.15,3030.6,3,0,0,Fiber optic,Electronic check,1,0,0,1,2,146.6,1
1746-TGTWV,1,Month-to-month,75.35,75.35,5,0,0,Fiber optic,Credit card (automatic),0,0,1,0,1,113.7,0
5995-SNNEW,23,Month-to-month,104.45,2184.85,1,0,0,Fiber optic,Electronic check,1,1,1,0,4,224.2,0
8050-WYBND,22,One year,49.45,1031.4,2,0,0,DSL,Credit card (automatic),1,0,0,1,3,174.3,0
2821-WARNZ,49,One year,19.45,921.3,2,0,0,No,Credit card (automatic),0,0,0,1,0,32.4,0
4879-GZLFH,42,Month-to-month,92.15,3875.4,4,0,0,Fiber optic,Electronic check,1,0,1,1,3,172.1,0
1644-IRKSF,33,One year,93.8,3124.5,1,0,0,Fiber optic,Electronic check,1,0,1,1,3,220.5,1
8314-HTWVE,7,Two year,19.85,144.15,0,0,0,No,Mailed check,0,0,1,1,0,27.1,0
9402-ROUMJ,67,One year,100.25,6689.0,1,1,1,Fiber optic,Bank transfer (automatic),1,0,1,1,4,194.7,0
2507-QZPQS,15,Month-to-month,95.7,1451.1,1,1,0,Fiber optic,Electronic check,0,0,0,0,3,205.2,0
7159-NOKYQ,67,Two year,93.15,6368.2,4,0,0,Fiber optic,Electronic check,1,0,1,0,3,182.7,0
5707-ZMDJP,53,Two year,69.7,3729.6,0,1,1,DSL,Mailed check,1,0,1,1,4,194.3,0
8779-YIQQA,21,One year,19.8,350.1,5,0,0,No,Mailed check,0,0,1,1,0,47.2,0
7136-IHZJA,40,Month-to-month,71.35,2847.2,0,1,1,DSL,Mailed check,1,0,1,1,4,179.9,0
8966-OIQHG,22,One year,20.75,452.35,2,0,0,No,Bank transfer (automatic),0,0,1,1,0,28.7,0
7074-STDCN,39,Month-to-month,40.6,1494.5,3,1,0,DSL,Electronic check,1,0,0,0,2,136.2,0
3705-PSNGL,45,One year,20.4,930.45,2,0,0,No,Electronic check,1,0,0,0,0,47.8,1
8739-QOTTN,2,Month-to-month,20.35,41.85,2,0,0,No,Mailed check,0,0,1,0,0,35.4,0
1399-OUPJN,57,Two year,19.75,1272.05,0,0,0,No,Bank transfer (automatic),0,0,1,1,0,37.3,0
0277-BKSQP,8,Month-to-month,54.4,475.1,0,0,0,DSL,Electronic check,1,0,1,1,1,159.4,0
6502-HCJTI,7,Month-to-month,94.7,673.1,0,0,1,Fiber optic,Credit card (automatic),1,1,1,0,3,215.6,1
2606-RMDHZ,6,Month-to-month,30.5,208.7,1,0,0,DSL,Credit card (automatic),1,0,0,0,1,64.7,1
5774-XZTQC,7,Month-to-month,20.45,150.75,0,0,0,No,Mailed check,0,0,1,1,0,39.6,0
